%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w,field.transforms1.header.seq,field.transforms1.header.stamp,field.transforms1.header.frame_id,field.transforms1.child_frame_id,field.transforms1.transform.translation.x,field.transforms1.transform.translation.y,field.transforms1.transform.translation.z,field.transforms1.transform.rotation.x,field.transforms1.transform.rotation.y,field.transforms1.transform.rotation.z,field.transforms1.transform.rotation.w,field.transforms2.header.seq,field.transforms2.header.stamp,field.transforms2.header.frame_id,field.transforms2.child_frame_id,field.transforms2.transform.translation.x,field.transforms2.transform.translation.y,field.transforms2.transform.translation.z,field.transforms2.transform.rotation.x,field.transforms2.transform.rotation.y,field.transforms2.transform.rotation.z,field.transforms2.transform.rotation.w,field.transforms3.header.seq,field.transforms3.header.stamp,field.transforms3.header.frame_id,field.transforms3.child_frame_id,field.transforms3.transform.translation.x,field.transforms3.transform.translation.y,field.transforms3.transform.translation.z,field.transforms3.transform.rotation.x,field.transforms3.transform.rotation.y,field.transforms3.transform.rotation.z,field.transforms3.transform.rotation.w
1700937795994385714,0,1700937795992965936,trakstar_base,trakstar0,-0.428178515625,-0.0042416015625,0.22424677734375,0.04492698932896219,0.5773362297191909,0.8105170710733153,0.0879006312957956,0,1700937795992965936,trakstar_base,trakstar1,-0.2482453125,0.051457324218749996,0.00435322265625,-0.2770912070265854,-0.3476457081989935,0.47935558149489027,0.7566909217435254,0,1700937795992965936,trakstar_base,trakstar2,-0.249584765625,0.0846087890625,-0.0341560546875,-0.2595299422924619,-0.18738403641530058,0.7776132325507914,0.5411553312241222,0,1700937795992965936,trakstar_base,trakstar3,-0.27670869140625,0.0944314453125,-0.035272265625,0.48662863349101726,0.42522015314832246,0.4702693166601603,0.6010217668530553
1700937796006797866,0,1700937796005465850,trakstar_base,trakstar0,-0.42806689453125,-0.0042416015625,0.2243583984375,0.0450488261168329,0.5773330588252109,0.8105126194841562,0.08790014852064958,0,1700937796005465850,trakstar_base,trakstar1,-0.2482453125,0.051457324218749996,0.00435322265625,-0.2770912070265854,-0.3476457081989935,0.47935558149489027,0.7566909217435254,0,1700937796005465850,trakstar_base,trakstar2,-0.249584765625,0.0846087890625,-0.0341560546875,-0.2595299422924619,-0.18738403641530058,0.7776132325507914,0.5411553312241222,0,1700937796005465850,trakstar_base,trakstar3,-0.27670869140625,0.0944314453125,-0.035272265625,0.48662863349101726,0.42522015314832246,0.4702693166601603,0.6010217668530553
1700937796019321525,0,1700937796017959652,trakstar_base,trakstar0,-0.42806689453125,-0.0042416015625,0.2243583984375,0.0450488261168329,0.5773330588252109,0.8105126194841562,0.08790014852064958,0,1700937796017959652,trakstar_base,trakstar1,-0.2482453125,0.051457324218749996,0.00435322265625,-0.2771168025076412,-0.3476778209435076,0.47939986054956263,0.7566387409437711,0,1700937796017959652,trakstar_base,trakstar2,-0.249584765625,0.0846087890625,-0.0341560546875,-0.2595299422924619,-0.18738403641530058,0.7776132325507914,0.5411553312241222,0,1700937796017959652,trakstar_base,trakstar3,-0.27670869140625,0.0944314453125,-0.035272265625,0.48662863349101726,0.42522015314832246,0.4702693166601603,0.6010217668530553
1700937796031794369,0,1700937796030458829,trakstar_base,trakstar0,-0.42806689453125,-0.0042416015625,0.2243583984375,0.04517066089451551,0.5773298793788212,0.8105081558883472,0.08789966444338151,0,1700937796030458829,trakstar_base,trakstar1,-0.2482453125,0.051457324218749996,0.00435322265625,-0.2771168025076412,-0.3476778209435076,0.47939986054956263,0.7566387409437711,0,1700937796030458829,trakstar_base,trakstar2,-0.249584765625,0.0846087890625,-0.0341560546875,-0.2595299422924619,-0.18738403641530058,0.7776132325507914,0.5411553312241222,0,1700937796030458829,trakstar_base,trakstar3,-0.27670869140625,0.0944314453125,-0.035272265625,0.48662863349101726,0.42522015314832246,0.4702693166601603,0.6010217668530553
1700937796044490059,0,1700937796042960319,trakstar_base,trakstar0,-0.42806689453125,-0.0042416015625,0.2243583984375,0.04517066089451551,0.5773298793788212,0.8105081558883472,0.08789966444338151,0,1700937796042960319,trakstar_base,trakstar1,-0.2482453125,0.051457324218749996,0.00435322265625,-0.2771168025076412,-0.3476778209435076,0.47939986054956263,0.7566387409437711,0,1700937796042960319,trakstar_base,trakstar2,-0.249584765625,0.0846087890625,-0.0341560546875,-0.2595299422924619,-0.18738403641530058,0.7776132325507914,0.5411553312241222,0,1700937796042960319,trakstar_base,trakstar3,-0.27670869140625,0.0944314453125,-0.035272265625,0.48662863349101726,0.42522015314832246,0.4702693166601603,0.6010217668530553
1700937796056775924,0,1700937796055452450,trakstar_base,trakstar0,-0.42806689453125,-0.00412998046875,0.2243583984375,0.04517066089451551,0.5773298793788212,0.8105081558883472,0.08789966444338151,0,1700937796055452450,trakstar_base,trakstar1,-0.2482453125,0.051457324218749996,0.00435322265625,-0.2771168025076412,-0.3476778209435076,0.47939986054956263,0.7566387409437711,0,1700937796055452450,trakstar_base,trakstar2,-0.249584765625,0.0846087890625,-0.0341560546875,-0.2595299422924619,-0.18738403641530058,0.7776132325507914,0.5411553312241222,0,1700937796055452450,trakstar_base,trakstar3,-0.27670869140625,0.0944314453125,-0.035272265625,0.48662863349101726,0.42522015314832246,0.4702693166601603,0.6010217668530553
1700937796069494077,0,1700937796067958908,trakstar_base,trakstar0,-0.42806689453125,-0.00412998046875,0.2243583984375,0.04517464561911556,0.5773808084670204,0.810457561134295,0.08802951213887117,0,1700937796067958908,trakstar_base,trakstar1,-0.2482453125,0.051457324218749996,0.00435322265625,-0.2771168025076412,-0.3476778209435076,0.47939986054956263,0.7566387409437711,0,1700937796067958908,trakstar_base,trakstar2,-0.249584765625,0.0846087890625,-0.0341560546875,-0.2595299422924619,-0.18738403641530058,0.7776132325507914,0.5411553312241222,0,1700937796067958908,trakstar_base,trakstar3,-0.27670869140625,0.0944314453125,-0.035272265625,0.48662863349101726,0.42522015314832246,0.4702693166601603,0.6010217668530553
1700937796081719232,0,1700937796080466587,trakstar_base,trakstar0,-0.42806689453125,-0.00412998046875,0.2243583984375,0.045174159760236414,0.577374598665292,0.8104488445633766,0.0881506576942992,0,1700937796080466587,trakstar_base,trakstar1,-0.2482453125,0.051457324218749996,0.00435322265625,-0.2771168025076412,-0.3476778209435076,0.47939986054956263,0.7566387409437711,0,1700937796080466587,trakstar_base,trakstar2,-0.249584765625,0.0846087890625,-0.0341560546875,-0.2595299422924619,-0.18738403641530058,0.7776132325507914,0.5411553312241222,0,1700937796080466587,trakstar_base,trakstar3,-0.27670869140625,0.0944314453125,-0.035272265625,0.48662863349101726,0.42522015314832246,0.4702693166601603,0.6010217668530553
1700937796094202914,0,1700937796092963493,trakstar_base,trakstar0,-0.42806689453125,-0.004018359375,0.2243583984375,0.04517097529796413,0.5774559815118117,0.8103917135888806,0.08814444368954082,0,1700937796092963493,trakstar_base,trakstar1,-0.2482453125,0.051457324218749996,0.00435322265625,-0.2771168025076412,-0.3476778209435076,0.47939986054956263,0.7566387409437711,0,1700937796092963493,trakstar_base,trakstar2,-0.249584765625,0.0846087890625,-0.0341560546875,-0.2595299422924619,-0.18738403641530058,0.7776132325507914,0.5411553312241222,0,1700937796092963493,trakstar_base,trakstar3,-0.27670869140625,0.0944314453125,-0.035272265625,0.48662863349101726,0.42522015314832246,0.4702693166601603,0.6010217668530553
1700937796107030369,0,1700937796105459483,trakstar_base,trakstar0,-0.42806689453125,-0.004018359375,0.2243583984375,0.04517048888427227,0.5774497633043454,0.8103829870643223,0.0882655769279158,0,1700937796105459483,trakstar_base,trakstar1,-0.2482453125,0.051457324218749996,0.00435322265625,-0.2771005838491437,-0.34765747260015906,0.4794938737266239,0.7565944575757675,0,1700937796105459483,trakstar_base,trakstar2,-0.249584765625,0.0846087890625,-0.0341560546875,-0.2595299422924619,-0.18738403641530058,0.7776132325507914,0.5411553312241222,0,1700937796105459483,trakstar_base,trakstar3,-0.27670869140625,0.0944314453125,-0.035272265625,0.48662863349101726,0.42522015314832246,0.4702693166601603,0.6010217668530553
