%time,field.header.seq,field.header.stamp,field.header.frame_id,field.load
1701458382895539066,291,0,,0.0
1701458382899632087,292,0,,0.0
1701458382903568879,293,0,,0.0
1701458382907982056,294,0,,0.0
1701458382911593932,295,0,,0.0
1701458382916184800,296,0,,0.0
1701458382923975093,297,0,,0.0
1701458382928632284,298,0,,0.0
1701458382932388275,299,0,,0.0
1701458382936468711,300,0,,0.0
1701458382940790473,301,0,,0.0
1701458382944645686,302,0,,0.0
1701458382949006883,303,0,,0.0
1701458382957153712,304,0,,0.0
1701458382961033747,305,0,,0.0
1701458382965156099,306,0,,0.0
1701458382969283951,307,0,,0.0
1701458382973362225,308,0,,0.0
1701458382977402794,309,0,,0.0
1701458382985840343,310,0,,0.0
1701458382989810985,311,0,,0.0
1701458382993973396,312,0,,0.0
1701458382997855562,313,0,,0.0
1701458383001838062,314,0,,0.0
1701458383006092084,315,0,,0.0
1701458383014307644,316,0,,0.0
1701458383018466338,317,0,,0.0
1701458383022388265,318,0,,0.0
1701458383026550628,319,0,,0.0
1701458383031158055,320,0,,0.0
1701458383034972113,321,0,,0.0
1701458383042970990,322,0,,0.0
1701458383047123158,323,0,,0.0
1701458383051092429,324,0,,0.0
1701458383055358756,325,0,,0.0
1701458383059347651,326,0,,0.0
1701458383063484768,327,0,,0.0
1701458383072057110,328,0,,0.0
1701458383075598489,329,0,,0.0
1701458383079694205,330,0,,0.0
1701458383083963653,331,0,,0.0
1701458383088039368,332,0,,0.0
1701458383092359443,333,0,,0.0
1701458383100241945,334,0,,0.0
1701458383104458833,335,0,,0.0
1701458383108501856,336,0,,0.0
1701458383112482519,337,0,,0.0
1701458383116799117,338,0,,0.0
1701458383120911180,339,0,,0.0
1701458383129122918,340,0,,0.0
1701458383133508732,341,0,,0.0
1701458383137026455,342,0,,0.0
1701458383141212566,343,0,,0.0
1701458383145788404,344,0,,0.0
1701458383149390949,345,0,,0.0
1701458383157803893,346,0,,0.0
1701458383161743095,347,0,,0.0
1701458383165875166,348,0,,0.0
1701458383170216539,349,0,,0.0
1701458383173960060,350,0,,0.0
1701458383177946067,351,0,,0.0
1701458383182086721,352,0,,0.0
1701458383190224342,353,0,,0.0
1701458383194603535,354,0,,0.0
1701458383198359273,355,0,,0.0
1701458383202768196,356,0,,0.0
1701458383207268570,357,0,,0.0
1701458383211053618,358,0,,0.0
1701458383219349313,359,0,,0.0
1701458383223398459,360,0,,0.0
1701458383227105399,361,0,,0.0
1701458383231335326,362,0,,0.0
1701458383235381065,363,0,,0.0
1701458383239732529,364,0,,0.0
1701458383248046729,365,0,,0.0
1701458383251801223,366,0,,0.0
1701458383256072687,367,0,,0.0
1701458383260062768,368,0,,0.0
1701458383264076810,369,0,,0.0
1701458383268194317,370,0,,0.0
1701458383276213580,371,0,,0.0
1701458383280940516,372,0,,0.0
1701458383284685396,373,0,,0.0
1701458383289071527,374,0,,0.0
1701458383293298064,375,0,,0.0
1701458383297286974,376,0,,0.0
1701458383305388945,377,0,,0.0
1701458383309399782,378,0,,0.0
1701458383313190828,379,0,,0.0
1701458383317369125,380,0,,0.0
1701458383321622243,381,0,,0.0
1701458383325409959,382,0,,0.0
1701458383334002261,383,0,,0.0
1701458383337779135,384,0,,0.0
1701458383341835689,385,0,,0.0
1701458383346237098,386,0,,0.0
1701458383350256197,387,0,,0.0
1701458383354344706,388,0,,0.0
1701458383362404571,389,0,,0.0
1701458383366807875,390,0,,0.0
1701458383370849879,391,0,,0.0
1701458383374519899,392,0,,0.0
1701458383378865767,393,0,,0.0
1701458383382999129,394,0,,0.0
1701458383391223413,395,0,,0.0
1701458383395436288,396,0,,0.0
1701458383399218490,397,0,,0.0
1701458383403557543,398,0,,0.0
1701458383407599042,399,0,,0.0
1701458383411600744,400,0,,0.0
1701458383420048006,401,0,,0.0
1701458383423744462,402,0,,0.0
1701458383428139587,403,0,,0.0
1701458383432338679,404,0,,0.0
1701458383436092907,405,0,,0.0
1701458383440219659,406,0,,0.0
1701458383444231863,407,0,,0.0
1701458383452755896,408,0,,0.0
1701458383456816561,409,0,,0.0
1701458383460790116,410,0,,0.0
1701458383464708052,411,0,,0.0
1701458383469093674,412,0,,0.0
1701458383473096855,413,0,,0.0
1701458383481133615,414,0,,0.0
1701458383485338223,415,0,,0.0
1701458383489207717,416,0,,0.0
1701458383493659001,417,0,,0.0
1701458383497687429,418,0,,0.0
1701458383501426400,419,0,,0.0
1701458383509768820,420,0,,0.0
1701458383513754566,421,0,,0.0
1701458383517893705,422,0,,0.0
1701458383522154044,423,0,,0.0
1701458383526357163,424,0,,0.0
1701458383530569845,425,0,,0.0
1701458383538387438,426,0,,0.0
1701458383542760564,427,0,,0.0
1701458383546786771,428,0,,0.0
1701458383550709098,429,0,,0.0
1701458383554987974,430,0,,0.0
1701458383559151871,431,0,,0.0
1701458383567260715,432,0,,0.0
1701458383571343804,433,0,,0.0
1701458383575335697,434,0,,0.0
1701458383579614610,435,0,,0.0
1701458383583719202,436,0,,0.0
1701458383587519490,437,0,,0.0
1701458383595989955,438,0,,0.0
1701458383599812132,439,0,,0.0
1701458383604101453,440,0,,0.0
1701458383608463530,441,0,,0.0
1701458383612084273,442,0,,0.0
1701458383616432203,443,0,,0.0
1701458383624433320,444,0,,0.0
1701458383628826729,445,0,,0.0
1701458383636740196,446,0,,0.0
1701458383641211934,447,0,,0.0
1701458383645312913,448,0,,0.0
1701458383649076091,449,0,,0.0
1701458383653114280,450,0,,0.0
1701458383657142426,451,0,,0.0
1701458383665308857,452,0,,0.0
1701458383669981681,453,0,,0.0
1701458383673648332,454,0,,0.0
1701458383677676432,455,0,,0.0
1701458383681882566,456,0,,0.0
1701458383685896685,457,0,,0.0
1701458383689992594,458,0,,0.0
1701458383698310569,459,0,,0.0
1701458383702518811,460,0,,0.0
1701458383706357042,461,0,,0.0
1701458383710643445,462,0,,0.0
1701458383714922335,463,0,,0.0
1701458383718928686,464,0,,0.0
1701458383726911102,465,0,,0.0
1701458383730982451,466,0,,0.0
1701458383735368334,467,0,,0.0
1701458383739173837,468,0,,0.0
1701458383743443153,469,0,,0.0
1701458383747522889,470,0,,0.0
1701458383756086341,471,0,,0.0
1701458383759834228,472,0,,0.0
1701458383763766117,473,0,,0.0
1701458383768120751,474,0,,0.0
1701458383772318458,475,0,,0.0
1701458383775947021,476,0,,0.0
1701458383784388116,477,0,,0.0
1701458383788214719,478,0,,0.0
1701458383792444240,479,0,,0.0
1701458383796558426,480,0,,0.0
1701458383800502570,481,0,,0.0
1701458383805049366,482,0,,0.0
1701458383812810020,483,0,,0.0
1701458383817007346,484,0,,0.0
1701458383821264524,485,0,,0.0
1701458383825376136,486,0,,0.0
1701458383829371614,487,0,,0.0
1701458383833481534,488,0,,0.0
1701458383841666401,489,0,,0.0
1701458383846116384,490,0,,0.0
1701458383849912532,491,0,,0.0
1701458383854000636,492,0,,0.0
1701458383858257850,493,0,,0.0
1701458383862262864,494,0,,0.0
1701458383870598932,495,0,,0.0
1701458383874275417,496,0,,0.0
1701458383878777536,497,0,,0.0
1701458383882663088,498,0,,0.0
1701458383886725631,499,0,,0.0
1701458383890848871,500,0,,0.0
1701458383899036157,501,0,,0.0
1701458383903151961,502,0,,0.0
1701458383907196693,503,0,,0.0
1701458383911191203,504,0,,0.0
1701458383915417229,505,0,,0.0
1701458383919790091,506,0,,0.0
1701458383923628809,507,0,,0.0
1701458383931811110,508,0,,0.0
1701458383935863954,509,0,,0.0
1701458383939913867,510,0,,0.0
1701458383944382766,511,0,,0.0
1701458383948113055,512,0,,0.0
1701458383952244681,513,0,,0.0
1701458383960751439,514,0,,0.0
1701458383964381141,515,0,,0.0
1701458383969011917,516,0,,0.0
1701458383973025008,517,0,,0.0
1701458383976739471,518,0,,0.0
1701458383981300759,519,0,,0.0
1701458383989112829,520,0,,0.0
1701458383993122103,521,0,,0.0
1701458383997252376,522,0,,0.0
1701458384001375378,523,0,,0.0
1701458384005497483,524,0,,0.0
1701458384009848900,525,0,,0.0
1701458384017891588,526,0,,0.0
1701458384022223274,527,0,,0.0
1701458384025893438,528,0,,0.0
1701458384030029097,529,0,,0.0
1701458384034353664,530,0,,0.0
1701458384038016292,531,0,,0.0
1701458384046696907,532,0,,0.0
1701458384050415976,533,0,,0.0
1701458384054794133,534,0,,0.0
1701458384058946021,535,0,,0.0
1701458384062813613,536,0,,0.0
1701458384067011637,537,0,,0.0
1701458384075023219,538,0,,0.0
1701458384079633967,539,0,,0.0
1701458384083481070,540,0,,0.0
1701458384087352139,541,0,,0.0
1701458384091549643,542,0,,0.0
1701458384095751914,543,0,,0.0
1701458384104134389,544,0,,0.0
1701458384107918523,545,0,,0.0
1701458384111779076,546,0,,0.0
1701458384116075978,547,0,,0.0
1701458384120517857,548,0,,0.0
1701458384124194568,549,0,,0.0
1701458384132699665,550,0,,0.0
1701458384136543082,551,0,,0.0
1701458384140939092,552,0,,0.0
1701458384144544225,553,0,,0.0
1701458384148750848,554,0,,0.0
1701458384152824730,555,0,,0.0
1701458384160962431,556,0,,0.0
1701458384165364625,557,0,,0.0
1701458384169371000,558,0,,0.0
1701458384173327490,559,0,,0.0
1701458384177330772,560,0,,0.0
1701458384181737588,561,0,,0.0
1701458384185592957,562,0,,0.0
1701458384193760606,563,0,,0.0
1701458384198000975,564,0,,0.0
1701458384201893667,565,0,,0.0
1701458384206140643,566,0,,0.0
1701458384210369292,567,0,,0.0
1701458384214375573,568,0,,0.0
1701458384222880195,569,0,,0.0
1701458384226880876,570,0,,0.0
1701458384230937446,571,0,,0.0
1701458384234816014,572,0,,0.0
1701458384238947106,573,0,,0.0
1701458384243148119,574,0,,0.0
1701458384251229003,575,0,,0.0
1701458384255158177,576,0,,0.0
1701458384259532997,577,0,,0.0
1701458384263377896,578,0,,0.0
1701458384267866975,579,0,,0.0
1701458384271768512,580,0,,0.0
1701458384279899258,581,0,,0.0
1701458384284034724,582,0,,0.0
1701458384287902151,583,0,,0.0
1701458384292169692,584,0,,0.0
1701458384296232084,585,0,,0.0
1701458384300606951,586,0,,0.0
1701458384308683763,587,0,,0.0
1701458384312636908,588,0,,0.0
1701458384316931183,589,0,,0.0
1701458384320962529,590,0,,0.0
1701458384324817624,591,0,,0.0
1701458384328963579,592,0,,0.0
1701458384337218522,593,0,,0.0
1701458384341323055,594,0,,0.0
1701458384345515621,595,0,,0.0
1701458384349331948,596,0,,0.0
1701458384353904907,597,0,,0.0
1701458384358011022,598,0,,0.0
1701458384365920478,599,0,,0.0
1701458384370051507,600,0,,0.0
1701458384373999721,601,0,,0.0
1701458384378444242,602,0,,0.0
1701458384382351267,603,0,,0.0
1701458384386300415,604,0,,0.0
1701458384394707867,605,0,,0.0
1701458384398603951,606,0,,0.0
1701458384402829205,607,0,,0.0
1701458384407044782,608,0,,0.0
1701458384410850767,609,0,,0.0
1701458384415224298,610,0,,0.0
1701458384419404548,611,0,,0.0
1701458384427281388,612,0,,0.0
1701458384431441083,613,0,,0.0
1701458384435364332,614,0,,0.0
1701458384439447296,615,0,,0.0
1701458384443889443,616,0,,0.0
1701458384447975049,617,0,,0.0
1701458384456294564,618,0,,0.0
1701458384460269847,619,0,,0.0
1701458384464149419,620,0,,0.0
1701458384468382190,621,0,,0.0
1701458384472391522,622,0,,0.0
1701458384476418012,623,0,,0.0
1701458384484696472,624,0,,0.0
1701458384488565484,625,0,,0.0
1701458384492936305,626,0,,0.0
1701458384497240406,627,0,,0.0
1701458384501123440,628,0,,0.0
1701458384505364469,629,0,,0.0
1701458384513252483,630,0,,0.0
1701458384517820867,631,0,,0.0
1701458384521767140,632,0,,0.0
1701458384525654818,633,0,,0.0
1701458384529913983,634,0,,0.0
1701458384534060876,635,0,,0.0
1701458384541938339,636,0,,0.0
1701458384546231102,637,0,,0.0
1701458384550221791,638,0,,0.0
1701458384554359449,639,0,,0.0
1701458384558482653,640,0,,0.0
1701458384562440455,641,0,,0.0
1701458384570792557,642,0,,0.0
1701458384574825302,643,0,,0.0
1701458384578806173,644,0,,0.0
1701458384582906249,645,0,,0.0
1701458384587057550,646,0,,0.0
1701458384591144557,647,0,,0.0
1701458384599289791,648,0,,0.0
1701458384603442141,649,0,,0.0
1701458384607692706,650,0,,0.0
1701458384611553509,651,0,,0.0
1701458384615638708,652,0,,0.0
1701458384620081323,653,0,,0.0
1701458384628269945,654,0,,0.0
1701458384632050798,655,0,,0.0
1701458384636082299,656,0,,0.0
1701458384640320277,657,0,,0.0
1701458384644468516,658,0,,0.0
1701458384648320167,659,0,,0.0
1701458384657125009,660,0,,0.0
1701458384660657848,661,0,,0.0
1701458384664821989,662,0,,0.0
1701458384669422045,663,0,,0.0
1701458384673011626,664,0,,0.0
1701458384677224582,665,0,,0.0
1701458384681361929,666,0,,0.0
1701458384689395437,667,0,,0.0
1701458384693791558,668,0,,0.0
1701458384697771291,669,0,,0.0
1701458384701723443,670,0,,0.0
1701458384705994169,671,0,,0.0
1701458384709966076,672,0,,0.0
1701458384718228748,673,0,,0.0
1701458384722225905,674,0,,0.0
1701458384726336141,675,0,,0.0
1701458384730415907,676,0,,0.0
1701458384734808635,677,0,,0.0
1701458384738608807,678,0,,0.0
1701458384746947755,679,0,,0.0
1701458384750879470,680,0,,0.0
1701458384755117752,681,0,,0.0
1701458384759224278,682,0,,0.0
1701458384763490277,683,0,,0.0
1701458384767711271,684,0,,0.0
1701458384775493223,685,0,,0.0
1701458384779971037,686,0,,0.0
1701458384783814118,687,0,,0.0
1701458384787564822,688,0,,0.0
1701458384791927968,689,0,,0.0
1701458384796168657,690,0,,0.0
1701458384804153347,691,0,,0.0
1701458384808434180,692,0,,0.0
1701458384812246229,693,0,,0.0
1701458384816862802,694,0,,0.0
1701458384820990238,695,0,,0.0
1701458384824749146,696,0,,0.0
1701458384833157637,697,0,,0.0
1701458384836921257,698,0,,0.0
1701458384841009892,699,0,,0.0
1701458384845236828,700,0,,0.0
1701458384849195367,701,0,,0.0
1701458384853194468,702,0,,0.0
1701458384861412384,703,0,,0.0
1701458384865803375,704,0,,0.0
1701458384869888658,705,0,,0.0
1701458384873794908,706,0,,0.0
1701458384877999588,707,0,,0.0
1701458384881903744,708,0,,0.0
1701458384890397056,709,0,,0.0
1701458384894446419,710,0,,0.0
1701458384898337408,711,0,,0.0
1701458384902617827,712,0,,0.0
1701458384906893185,713,0,,0.0
1701458384910575234,714,0,,0.0
1701458384915020835,715,0,,0.0
1701458384923098931,716,0,,0.0
1701458384927273162,717,0,,0.0
1701458384931432891,718,0,,0.0
1701458384935205075,719,0,,0.0
1701458384939447952,720,0,,0.0
1701458384943601646,721,0,,0.0
1701458384951572919,722,0,,0.0
1701458384955980194,723,0,,0.0
1701458384960069336,724,0,,0.0
1701458384963871826,725,0,,0.0
1701458384968159059,726,0,,0.0
1701458384972251347,727,0,,0.0
1701458384980734454,728,0,,0.0
1701458384984774818,729,0,,0.0
1701458384988611560,730,0,,0.0
1701458384992508903,731,0,,0.0
1701458384996803718,732,0,,0.0
1701458385000754812,733,0,,0.0
1701458385008981787,734,0,,0.0
1701458385012911307,735,0,,0.0
1701458385017078954,736,0,,0.0
1701458385021590689,737,0,,0.0
1701458385025182131,738,0,,0.0
1701458385029357332,739,0,,0.0
1701458385037506541,740,0,,0.0
1701458385041791570,741,0,,0.0
1701458385046007424,742,0,,0.0
1701458385049784793,743,0,,0.0
1701458385054082395,744,0,,0.0
1701458385058427684,745,0,,0.0
1701458385066524184,746,0,,0.0
1701458385070552990,747,0,,0.0
1701458385074443782,748,0,,0.0
1701458385078525276,749,0,,0.0
1701458385082920701,750,0,,0.0
1701458385086672391,751,0,,0.0
1701458385095142425,752,0,,0.0
1701458385099000482,753,0,,0.0
1701458385103353140,754,0,,0.0
1701458385107465391,755,0,,0.0
1701458385111165115,756,0,,0.0
1701458385115745520,757,0,,0.0
1701458385123495766,758,0,,0.0
1701458385128270433,759,0,,0.0
1701458385132041989,760,0,,0.0
1701458385135836420,761,0,,0.0
1701458385140074032,762,0,,0.0
1701458385144186194,763,0,,0.0
1701458385152482088,764,0,,0.0
1701458385156517380,765,0,,0.0
1701458385160602451,766,0,,0.0
1701458385164568884,767,0,,0.0
1701458385169214061,768,0,,0.0
1701458385172684759,769,0,,0.0
1701458385176834559,770,0,,0.0
1701458385185054187,771,0,,0.0
1701458385189026101,772,0,,0.0
1701458385193260383,773,0,,0.0
1701458385197441019,774,0,,0.0
1701458385201275396,775,0,,0.0
1701458385205615229,776,0,,0.0
1701458385213995527,777,0,,0.0
1701458385218169695,778,0,,0.0
1701458385222216326,779,0,,0.0
1701458385226152890,780,0,,0.0
1701458385230217123,781,0,,0.0
1701458385234528910,782,0,,0.0
1701458385242606915,783,0,,0.0
1701458385246621441,784,0,,0.0
1701458385250626930,785,0,,0.0
1701458385254844452,786,0,,0.0
1701458385259122297,787,0,,0.0
1701458385262850923,788,0,,0.0
1701458385271418758,789,0,,0.0
1701458385275229564,790,0,,0.0
1701458385279466232,791,0,,0.0
1701458385283602862,792,0,,0.0
1701458385287528009,793,0,,0.0
1701458385291895899,794,0,,0.0
1701458385299701700,795,0,,0.0
1701458385304096478,796,0,,0.0
1701458385308283626,797,0,,0.0
1701458385312013509,798,0,,0.0
1701458385316608816,799,0,,0.0
1701458385320392183,800,0,,0.0
1701458385328503000,801,0,,0.0
1701458385332617523,802,0,,0.0
1701458385336397030,803,0,,0.0
1701458385340945424,804,0,,0.0
1701458385345033649,805,0,,0.0
1701458385348879564,806,0,,0.0
1701458385357311782,807,0,,0.0
1701458385361068523,808,0,,0.0
1701458385365424179,809,0,,0.0
1701458385369755401,810,0,,0.0
1701458385373361675,811,0,,0.0
1701458385377747107,812,0,,0.0
1701458385385637737,813,0,,0.0
1701458385389689350,814,0,,0.0
1701458385394005555,815,0,,0.0
1701458385398142347,816,0,,0.0
1701458385402019797,817,0,,0.0
1701458385406464672,818,0,,0.0
1701458385410302171,819,0,,0.0
