%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w,field.transforms1.header.seq,field.transforms1.header.stamp,field.transforms1.header.frame_id,field.transforms1.child_frame_id,field.transforms1.transform.translation.x,field.transforms1.transform.translation.y,field.transforms1.transform.translation.z,field.transforms1.transform.rotation.x,field.transforms1.transform.rotation.y,field.transforms1.transform.rotation.z,field.transforms1.transform.rotation.w,field.transforms2.header.seq,field.transforms2.header.stamp,field.transforms2.header.frame_id,field.transforms2.child_frame_id,field.transforms2.transform.translation.x,field.transforms2.transform.translation.y,field.transforms2.transform.translation.z,field.transforms2.transform.rotation.x,field.transforms2.transform.rotation.y,field.transforms2.transform.rotation.z,field.transforms2.transform.rotation.w,field.transforms3.header.seq,field.transforms3.header.stamp,field.transforms3.header.frame_id,field.transforms3.child_frame_id,field.transforms3.transform.translation.x,field.transforms3.transform.translation.y,field.transforms3.transform.translation.z,field.transforms3.transform.rotation.x,field.transforms3.transform.rotation.y,field.transforms3.transform.rotation.z,field.transforms3.transform.rotation.w
1699920455164026027,0,1699920455162495034,trakstar_base,trakstar0,-0.1131837890625,0.1707802734375,-0.07400478515625,0.18873211589580058,0.4616978410853284,-0.13892441648733572,0.8555204839571605,0,1699920455162495034,trakstar_base,trakstar1,-0.02712392578125,0.1739056640625,-0.0303609375,0.596483754521236,0.5618129836894654,-0.33987121829453976,-0.4615851567426921,0,1699920455162495034,trakstar_base,trakstar2,-0.1274712890625,0.225028125,-0.0654099609375,-0.28568832869686017,-0.4695979021040229,0.6106725317381836,0.5700342517484125,0,1699920455162495034,trakstar_base,trakstar3,-0.20393173828125,-0.03661171875,-0.064740234375,-0.4113363106065769,0.7386716174442833,0.526227218377663,-0.09083829477331351
1699920455176499821,0,1699920455174999786,trakstar_base,trakstar0,-0.1131837890625,0.1707802734375,-0.07400478515625,0.18873211589580058,0.4616978410853284,-0.13892441648733572,0.8555204839571605,0,1699920455174999786,trakstar_base,trakstar1,-0.02712392578125,0.1739056640625,-0.0303609375,0.596483754521236,0.5618129836894654,-0.33987121829453976,-0.4615851567426921,0,1699920455174999786,trakstar_base,trakstar2,-0.1274712890625,0.225028125,-0.0654099609375,-0.28568832869686017,-0.4695979021040229,0.6106725317381836,0.5700342517484125,0,1699920455174999786,trakstar_base,trakstar3,-0.20393173828125,-0.03661171875,-0.064740234375,-0.4113363106065769,0.7386716174442833,0.526227218377663,-0.09083829477331351
1699920455189206226,0,1699920455187369992,trakstar_base,trakstar0,-0.1131837890625,0.1707802734375,-0.07400478515625,0.18873211589580058,0.4616978410853284,-0.13892441648733572,0.8555204839571605,0,1699920455187369992,trakstar_base,trakstar1,-0.02712392578125,0.1739056640625,-0.0303609375,0.596483754521236,0.5618129836894654,-0.33987121829453976,-0.4615851567426921,0,1699920455187369992,trakstar_base,trakstar2,-0.1274712890625,0.225028125,-0.0654099609375,-0.2858003993279855,-0.46958152716229223,0.6106512375052262,0.5700143745777201,0,1699920455187369992,trakstar_base,trakstar3,-0.20393173828125,-0.03661171875,-0.064740234375,-0.4113363106065769,0.7386716174442833,0.526227218377663,-0.09083829477331351
1699920455201728945,0,1699920455199988699,trakstar_base,trakstar0,-0.1131837890625,0.1707802734375,-0.07400478515625,0.18873211589580058,0.4616978410853284,-0.13892441648733572,0.8555204839571605,0,1699920455199988699,trakstar_base,trakstar1,-0.02712392578125,0.1739056640625,-0.0303609375,0.596483754521236,0.5618129836894654,-0.33987121829453976,-0.4615851567426921,0,1699920455199988699,trakstar_base,trakstar2,-0.1274712890625,0.225028125,-0.0654099609375,-0.2858003993279855,-0.46958152716229223,0.6106512375052262,0.5700143745777201,0,1699920455199988699,trakstar_base,trakstar3,-0.20393173828125,-0.03661171875,-0.064740234375,-0.4113363106065769,0.7386716174442833,0.526227218377663,-0.09083829477331351
1699920455214393195,0,1699920455212494781,trakstar_base,trakstar0,-0.1131837890625,0.1707802734375,-0.07400478515625,0.18873211589580058,0.4616978410853284,-0.13892441648733572,0.8555204839571605,0,1699920455212494781,trakstar_base,trakstar1,-0.02712392578125,0.1739056640625,-0.0303609375,0.596483754521236,0.5618129836894654,-0.33987121829453976,-0.4615851567426921,0,1699920455212494781,trakstar_base,trakstar2,-0.1274712890625,0.225028125,-0.0654099609375,-0.28582169724644274,-0.46961652049714414,0.6105747016754709,0.5700568521939087,0,1699920455212494781,trakstar_base,trakstar3,-0.20393173828125,-0.03661171875,-0.064740234375,-0.411340869687663,0.7386798045741647,0.5262330508619257,-0.09071720575183545
1699920455226312689,0,1699920455224990171,trakstar_base,trakstar0,-0.1131837890625,0.1707802734375,-0.07400478515625,0.18873211589580058,0.4616978410853284,-0.13892441648733572,0.8555204839571605,0,1699920455224990171,trakstar_base,trakstar1,-0.02712392578125,0.1739056640625,-0.0303609375,0.596483754521236,0.5618129836894654,-0.33987121829453976,-0.4615851567426921,0,1699920455224990171,trakstar_base,trakstar2,-0.1274712890625,0.225028125,-0.0654099609375,-0.28582169724644274,-0.46961652049714414,0.6105747016754709,0.5700568521939087,0,1699920455224990171,trakstar_base,trakstar3,-0.20393173828125,-0.03661171875,-0.064740234375,-0.41144229910586433,0.7386427031425754,0.5262066199247107,-0.09071264932808817
1699920455239068382,0,1699920455237352036,trakstar_base,trakstar0,-0.1131837890625,0.1707802734375,-0.07400478515625,0.18873211589580058,0.4616978410853284,-0.13892441648733572,0.8555204839571605,0,1699920455237352036,trakstar_base,trakstar1,-0.02712392578125,0.1739056640625,-0.0303609375,0.596483754521236,0.5618129836894654,-0.33987121829453976,-0.4615851567426921,0,1699920455237352036,trakstar_base,trakstar2,-0.1274712890625,0.225028125,-0.0654099609375,-0.28582169724644274,-0.46961652049714414,0.6105747016754709,0.5700568521939087,0,1699920455237352036,trakstar_base,trakstar3,-0.20393173828125,-0.03661171875,-0.064740234375,-0.41144229910586433,0.7386427031425754,0.5262066199247107,-0.09071264932808817
1699920455251924820,0,1699920455249830427,trakstar_base,trakstar0,-0.1131837890625,0.1707802734375,-0.07400478515625,0.18873211589580058,0.4616978410853284,-0.13892441648733572,0.8555204839571605,0,1699920455249830427,trakstar_base,trakstar1,-0.02712392578125,0.1739056640625,-0.0303609375,0.5965246648565298,0.5617294275490983,-0.339894528645227,-0.4616168149452598,0,1699920455249830427,trakstar_base,trakstar2,-0.1274712890625,0.225028125,-0.06552158203125,-0.28582169724644274,-0.46961652049714414,0.6105747016754709,0.5700568521939087,0,1699920455249830427,trakstar_base,trakstar3,-0.20393173828125,-0.03661171875,-0.064740234375,-0.41144229910586433,0.7386427031425754,0.5262066199247107,-0.09071264932808817
1699920455263937598,0,1699920455262394053,trakstar_base,trakstar0,-0.1131837890625,0.1707802734375,-0.07400478515625,0.18873211589580058,0.4616978410853284,-0.13892441648733572,0.8555204839571605,0,1699920455262394053,trakstar_base,trakstar1,-0.02712392578125,0.1739056640625,-0.0303609375,0.5965246648565298,0.5617294275490983,-0.339894528645227,-0.4616168149452598,0,1699920455262394053,trakstar_base,trakstar2,-0.12735966796875,0.225028125,-0.06552158203125,-0.28582169724644274,-0.46961652049714414,0.6105747016754709,0.5700568521939087,0,1699920455262394053,trakstar_base,trakstar3,-0.20393173828125,-0.03661171875,-0.064740234375,-0.41144229910586433,0.7386427031425754,0.5262066199247107,-0.09071264932808817
1699920455276451139,0,1699920455274992591,trakstar_base,trakstar0,-0.1131837890625,0.1707802734375,-0.07400478515625,0.18873211589580058,0.4616978410853284,-0.13892441648733572,0.8555204839571605,0,1699920455274992591,trakstar_base,trakstar1,-0.02712392578125,0.17379404296875,-0.0303609375,0.5965246648565298,0.5617294275490983,-0.339894528645227,-0.4616168149452598,0,1699920455274992591,trakstar_base,trakstar2,-0.12735966796875,0.225028125,-0.06552158203125,-0.28582169724644274,-0.46961652049714414,0.6105747016754709,0.5700568521939087,0,1699920455274992591,trakstar_base,trakstar3,-0.20393173828125,-0.03661171875,-0.064740234375,-0.41144229910586433,0.7386427031425754,0.5262066199247107,-0.09071264932808817
